month,day,hour,minute,identifier,surface_inside_face_temperature,surface_outside_face_temperature
10,1,0,0,office_22..Face0,20.500934130371142,18.0
11,1,0,0,office_22..Face0,18.886607975960214,18.0
12,1,0,0,office_22..Face0,18.16843999574294,18.0
1,1,0,0,office_22..Face1,17.255093105576222,-2.3247220861458486
2,1,0,0,office_22..Face1,17.70362922270602,0.7660775068688023
3,1,0,0,office_22..Face1,18.67479469037383,6.014121067859703
4,1,0,0,office_22..Face1,19.838394091971264,11.657612545985359
5,1,0,0,office_22..Face1,22.215442942092537,18.875525194996786
6,1,0,0,office_22..Face1,23.456929903357736,22.729087219533746
7,1,0,0,office_22..Face1,24.823587566486786,27.687783772189217
8,1,0,0,office_22..Face1,24.261525757424582,25.17034202780845
9,1,0,0,office_22..Face1,22.800513166777986,20.891618181471294
10,1,0,0,office_22..Face1,20.454808500328937,13.690912774179571
11,1,0,0,office_22..Face1,18.57967586947885,6.873018168418013
12,1,0,0,office_22..Face1,17.665074223895175,2.366104690933919
1,1,0,0,office_22..Face1_Glz0,10.813011863512102,0.9734058453205039
2,1,0,0,office_22..Face1_Glz0,12.000702586229167,3.198020815792151
3,1,0,0,office_22..Face1_Glz0,14.277356886795017,7.2624052951707405
4,1,0,0,office_22..Face1_Glz0,16.77831746016425,11.589809420283178
5,1,0,0,office_22..Face1_Glz0,20.740858924797188,17.59377417660423
6,1,0,0,office_22..Face1_Glz0,22.875881077013098,20.962400471089424
7,1,0,0,office_22..Face1_Glz0,25.493472153436755,25.083597797896864
8,1,0,0,office_22..Face1_Glz0,24.35849100578132,23.36703190610685
9,1,0,0,office_22..Face1_Glz0,21.979864006488732,19.954367160626187
10,1,0,0,office_22..Face1_Glz0,18.0306904965219,14.146460558228863
11,1,0,0,office_22..Face1_Glz0,14.562920777157286,8.605828215846437
12,1,0,0,office_22..Face1_Glz0,12.479319335249633,4.817690050828177
1,1,0,0,office_22..Face2,17.892305463392844,17.899186524071087
2,1,0,0,office_22..Face2,18.27373829406256,18.28404908472893
3,1,0,0,office_22..Face2,19.113567392965397,19.130565225888958
4,1,0,0,office_22..Face2,20.133858518082473,20.148474089016318
5,1,0,0,office_22..Face2,22.354465229380317,22.36374927366444
6,1,0,0,office_22..Face2,23.51742834852572,23.52356052666177
7,1,0,0,office_22..Face2,24.779506293798615,24.786120623118375
8,1,0,0,office_22..Face2,24.269731234939837,24.27932313950167
9,1,0,0,office_22..Face2,22.889960974570382,22.90503929614149
10,1,0,0,office_22..Face2,20.69589856667275,20.718368936428732
11,1,0,0,office_22..Face2,18.973342069519386,18.985610440889527
12,1,0,0,office_22..Face2,18.16710749576578,18.174030929572762
1,1,0,0,office_22..Face3,18.060271291857212,18.38946490250143
2,1,0,0,office_22..Face3,18.39880040210063,18.64099716218663
3,1,0,0,office_22..Face3,19.149852426824605,19.207642361686943
4,1,0,0,office_22..Face3,20.05855404729378,19.87721866792072
5,1,0,0,office_22..Face3,22.16215022757412,21.70691693041286
6,1,0,0,office_22..Face3,23.314742858502637,22.827973858172513
7,1,0,0,office_22..Face3,24.53987538780961,23.962303311215084
8,1,0,0,office_22..Face3,24.05873112931452,23.556541468827355
9,1,0,0,office_22..Face3,22.71493522252783,22.310155203583147
10,1,0,0,office_22..Face3,20.652291482299905,20.559516773498487
11,1,0,0,office_22..Face3,19.0690427191505,19.260696167379397
12,1,0,0,office_22..Face3,18.317997759471332,18.615263561295833
1,1,0,0,office_22..Face4,17.88643619170896,17.879142562140295
2,1,0,0,office_22..Face4,18.264990765934126,18.25431674488565
3,1,0,0,office_22..Face4,19.099385935036793,19.080949655015672
4,1,0,0,office_22..Face4,20.12102214042182,20.103029522225953
5,1,0,0,office_22..Face4,22.346100896018584,22.33369052534551
6,1,0,0,office_22..Face4,23.511939879484085,23.503530302108473
7,1,0,0,office_22..Face4,24.774107522713916,24.76604798948478
8,1,0,0,office_22..Face4,24.26179767511693,24.25037408610144
9,1,0,0,office_22..Face4,22.876787168672582,22.858355890181237
10,1,0,0,office_22..Face4,20.67603366738873,20.650397471648645
11,1,0,0,office_22..Face4,18.962927078499057,18.950491909713502
12,1,0,0,office_22..Face4,18.161477420593737,18.155063560116826
1,1,0,0,office_22..Face5,17.48558639393271,-2.5792028807056133
2,1,0,0,office_22..Face5,17.922244508601477,0.6194375453026618
3,1,0,0,office_22..Face5,18.87044427795646,5.939856373714762
4,1,0,0,office_22..Face5,20.011543011967092,11.830563718990192
5,1,0,0,office_22..Face5,22.39285004470095,19.755434128882918
6,1,0,0,office_22..Face5,23.63982772380523,24.118950156202438
7,1,0,0,office_22..Face5,25.006133097208668,28.870542025366372
8,1,0,0,office_22..Face5,24.427813723337476,26.27696055331205
9,1,0,0,office_22..Face5,22.936026128951365,21.442067666587427
10,1,0,0,office_22..Face5,20.58281399848387,13.874858857066561
11,1,0,0,office_22..Face5,18.7316533381162,6.755524408727064
12,1,0,0,office_22..Face5,17.83962024042211,2.0911409554791156
1,1,0,0,office_23..Face0,17.9198162645146,18.0
2,1,0,0,office_23..Face0,18.342146823928374,18.0
3,1,0,0,office_23..Face0,19.170835697945623,18.0
4,1,0,0,office_23..Face0,20.18416598629775,18.0
5,1,0,0,office_23..Face0,22.13592000179271,18.0
6,1,0,0,office_23..Face0,23.163049691982483,18.0
7,1,0,0,office_23..Face0,24.350685686346868,18.0
8,1,0,0,office_23..Face0,23.83583380988829,18.0
9,1,0,0,office_23..Face0,22.615047961498252,18.0
10,1,0,0,office_23..Face0,20.551230342505814,18.0
11,1,0,0,office_23..Face0,18.916278515673106,18.0
12,1,0,0,office_23..Face0,18.18880306275171,18.0
1,1,0,0,office_23..Face1,17.268796618246814,-2.2572732937944915
2,1,0,0,office_23..Face1,17.7244186503791,0.8521360306188103
3,1,0,0,office_23..Face1,18.708320360406006,6.122908934258191
4,1,0,0,office_23..Face1,19.867049523045978,11.755915064933838
5,1,0,0,office_23..Face1,22.23443912851066,18.97280741877142
6,1,0,0,office_23..Face1,23.469630825619966,22.810011373732635
7,1,0,0,office_23..Face1,24.83717512043582,27.78312524609804
8,1,0,0,office_23..Face1,24.280621215317517,25.27530090831883
9,1,0,0,office_23..Face1,22.830433207749326,21.02245429289371
10,1,0,0,office_23..Face1,20.497677243330177,13.786865905428419
11,1,0,0,office_23..Face1,18.603279369740925,6.931743113305797
12,1,0,0,office_23..Face1,17.678196132751317,2.4152397104102885
1,1,0,0,office_23..Face1_Glz0,10.849879655566738,1.0193397027002193
2,1,0,0,office_23..Face1_Glz0,12.043991364039233,3.246678095066192
3,1,0,0,office_23..Face1_Glz0,14.330877638249046,7.3148764143315175
4,1,0,0,office_23..Face1_Glz0,16.820515087340617,11.629431572004854
5,1,0,0,office_23..Face1_Glz0,20.771681538630215,17.624656261246248
6,1,0,0,office_23..Face1_Glz0,22.898776313163086,20.986707729985294
7,1,0,0,office_23..Face1_Glz0,25.520511316102098,25.113537626459358
8,1,0,0,office_23..Face1_Glz0,24.394792652883968,23.405778965242998
9,1,0,0,office_23..Face1_Glz0,22.033796817606515,20.011390677111844
10,1,0,0,office_23..Face1_Glz0,18.0918604487104,14.201953202680533
11,1,0,0,office_23..Face1_Glz0,14.604162947850586,8.647897927738743
12,1,0,0,office_23..Face1_Glz0,12.51421955706284,4.859821060234197
1,1,0,0,office_23..Face2,17.902003743884116,17.90197032868485
2,1,0,0,office_23..Face2,18.289176415328377,18.291323313961144
3,1,0,0,office_23..Face2,19.13929774549312,19.144238257188768
4,1,0,0,office_23..Face2,20.15538384773996,20.158389347323705
5,1,0,0,office_23..Face2,22.367273775456496,22.36731475286362
6,1,0,0,office_23..Face2,23.525288708647047,23.524063841258616
7,1,0,0,office_23..Face2,24.788576264529382,24.788811176224527
8,1,0,0,office_23..Face2,24.28322934575409,24.28415621175699
9,1,0,0,office_23..Face2,22.91164649216708,22.913496513431603
10,1,0,0,office_23..Face2,20.73072214743109,20.738218357150767
11,1,0,0,office_23..Face2,18.99202704653875,18.995075312242054
12,1,0,0,office_23..Face2,18.177054807946078,18.17730214640371
1,1,0,0,office_23..Face3,18.069655461747747,18.39260596702514
2,1,0,0,office_23..Face3,18.41313976516619,18.645829370609924
3,1,0,0,office_23..Face3,19.173369886869907,19.215344079443398
4,1,0,0,office_23..Face3,20.078895791250115,19.883764345040895
5,1,0,0,office_23..Face3,22.175147578520928,21.711077847401913
6,1,0,0,office_23..Face3,23.32326437859501,22.830671965041816
7,1,0,0,office_23..Face3,24.549032312018632,23.965194186082392
8,1,0,0,office_23..Face3,24.072019504639346,23.56078703552935
9,1,0,0,office_23..Face3,22.73618058421713,22.317041744949186
10,1,0,0,office_23..Face3,20.683675218293097,20.569868070435604
11,1,0,0,office_23..Face3,19.086196319031068,19.266419836909588
12,1,0,0,office_23..Face3,18.327521235990172,18.61847479706931
1,1,0,0,office_23..Face4,17.899186524071087,17.892305463392844
2,1,0,0,office_23..Face4,18.28404908472893,18.27373829406256
3,1,0,0,office_23..Face4,19.130565225888958,19.113567392965397
4,1,0,0,office_23..Face4,20.148474089016318,20.133858518082473
5,1,0,0,office_23..Face4,22.36374927366444,22.354465229380317
6,1,0,0,office_23..Face4,23.52356052666177,23.51742834852572
7,1,0,0,office_23..Face4,24.786120623118375,24.779506293798615
8,1,0,0,office_23..Face4,24.27932313950167,24.269731234939837
9,1,0,0,office_23..Face4,22.90503929614149,22.889960974570382
10,1,0,0,office_23..Face4,20.718368936428732,20.69589856667275
11,1,0,0,office_23..Face4,18.985610440889527,18.973342069519386
12,1,0,0,office_23..Face4,18.174030929572762,18.16710749576578
1,1,0,0,office_23..Face5,17.497767183559617,-2.579088600406973
2,1,0,0,office_23..Face5,17.941363959871754,0.619583876160729
3,1,0,0,office_23..Face5,18.901479649053286,5.940101234721065
4,1,0,0,office_23..Face5,20.038231409464338,11.830763372237438
5,1,0,0,office_23..Face5,22.4100186883289,19.755568169467768
6,1,0,0,office_23..Face5,23.65132658705325,24.11904321791364
7,1,0,0,office_23..Face5,25.01868214827107,28.870645540484386
8,1,0,0,office_23..Face5,24.44582484662941,26.27710299654095
9,1,0,0,office_23..Face5,22.964237821710398,21.442326786914357
10,1,0,0,office_23..Face5,20.6238517916876,13.875186835101761
11,1,0,0,office_23..Face5,18.75435406933478,6.755729290210199
12,1,0,0,office_23..Face5,17.852087401888326,2.091254235064468
1,1,0,0,office_24..Face0,17.93028856641916,18.0
2,1,0,0,office_24..Face0,18.35777868731455,18.0
3,1,0,0,office_24..Face0,19.191984251527185,18.0
4,1,0,0,office_24..Face0,20.199411116415522,18.0
5,1,0,0,office_24..Face0,22.144346268848885,18.0
6,1,0,0,office_24..Face0,23.166722620449608,18.0
7,1,0,0,office_24..Face0,24.357841592815863,18.0
8,1,0,0,office_24..Face0,23.84688767819552,18.0
9,1,0,0,office_24..Face0,22.631652785192436,18.0
10,1,0,0,office_24..Face0,20.576169971725996,18.0
11,1,0,0,office_24..Face0,18.930395202691027,18.0
12,1,0,0,office_24..Face0,18.19811867443316,18.0
1,1,0,0,office_24..Face1,17.273497857576263,-2.178253442161427
2,1,0,0,office_24..Face1,17.734308721338287,0.9516480476655049
3,1,0,0,office_24..Face1,18.724193452963235,6.240798576741135
4,1,0,0,office_24..Face1,19.87812347941426,11.856829996342121
5,1,0,0,office_24..Face1,22.239507117181248,19.070413467656948
6,1,0,0,office_24..Face1,23.471204540499777,22.890013953774268
7,1,0,0,office_24..Face1,24.841754335436118,27.87643788944606
8,1,0,0,office_24..Face1,24.287274000333216,25.381116014612545
9,1,0,0,office_24..Face1,22.840992604229303,21.158086350511063
10,1,0,0,office_24..Face1,20.51771717058496,13.894424400491577
11,1,0,0,office_24..Face1,18.613403855089732,7.0048542259121565
12,1,0,0,office_24..Face1,17.68275130723128,2.4801091357719907
1,1,0,0,office_24..Face1_Glz0,10.850607919307844,1.017662664753852
2,1,0,0,office_24..Face1_Glz0,12.044116600630064,3.239663982775839
3,1,0,0,office_24..Face1_Glz0,14.329150869008805,7.3025900186249935
4,1,0,0,office_24..Face1_Glz0,16.816390548947332,11.616286136185634
5,1,0,0,office_24..Face1_Glz0,20.764393181594638,17.611239737577954
6,1,0,0,office_24..Face1_Glz0,22.89114906666187,20.974947118154113
7,1,0,0,office_24..Face1_Glz0,25.514454402510715,25.102262428062527
8,1,0,0,office_24..Face1_Glz0,24.389860492474455,23.3951811025613
9,1,0,0,office_24..Face1_Glz0,22.02629136287669,19.99451505513718
10,1,0,0,office_24..Face1_Glz0,18.09497219660852,14.193777187188282
11,1,0,0,office_24..Face1_Glz0,14.60595982461623,8.64307769924407
12,1,0,0,office_24..Face1_Glz0,12.513561059424262,4.854709721309684
1,1,0,0,office_24..Face2,17.904257979228262,17.90964840641947
2,1,0,0,office_24..Face2,18.297415755644355,18.310126649852396
3,1,0,0,office_24..Face2,19.154198315806678,19.17489794673265
4,1,0,0,office_24..Face2,20.16249584653193,20.17097047932663
5,1,0,0,office_24..Face2,22.367109109548604,22.367906812747524
6,1,0,0,office_24..Face2,23.521941236301554,23.519388772346897
7,1,0,0,office_24..Face2,24.790173243953593,24.79503458435054
8,1,0,0,office_24..Face2,24.28628207978857,24.292657781743465
9,1,0,0,office_24..Face2,22.91788592317617,22.92856752618669
10,1,0,0,office_24..Face2,20.748922627065948,20.767615321316836
11,1,0,0,office_24..Face2,18.999397928278167,19.006614437644295
12,1,0,0,office_24..Face2,18.17971326357107,18.184958901530198
1,1,0,0,office_24..Face3,18.066218674795405,18.38249852023371
2,1,0,0,office_24..Face3,18.41321164221969,18.638120581698153
3,1,0,0,office_24..Face3,19.177875480389396,19.210668436141756
4,1,0,0,office_24..Face3,20.082019336811303,19.882096053505276
5,1,0,0,office_24..Face3,22.175038269638325,21.710579458982572
6,1,0,0,office_24..Face3,23.321464366319308,22.829863925785336
7,1,0,0,office_24..Face3,24.54959273863899,23.965972056239274
8,1,0,0,office_24..Face3,24.073171563520578,23.56072615290615
9,1,0,0,office_24..Face3,22.73854297959023,22.316973688961617
10,1,0,0,office_24..Face3,20.692621196092173,20.568787737262657
11,1,0,0,office_24..Face3,19.08780912013328,19.259783121750136
12,1,0,0,office_24..Face3,18.324831836087537,18.609521770773988
1,1,0,0,office_24..Face4,17.90197032868485,17.902003743884116
2,1,0,0,office_24..Face4,18.291323313961144,18.289176415328377
3,1,0,0,office_24..Face4,19.144238257188768,19.13929774549312
4,1,0,0,office_24..Face4,20.158389347323705,20.15538384773996
5,1,0,0,office_24..Face4,22.36731475286362,22.367273775456496
6,1,0,0,office_24..Face4,23.524063841258616,23.525288708647047
7,1,0,0,office_24..Face4,24.788811176224527,24.788576264529382
8,1,0,0,office_24..Face4,24.28415621175699,24.28322934575409
9,1,0,0,office_24..Face4,22.913496513431603,22.91164649216708
10,1,0,0,office_24..Face4,20.738218357150767,20.73072214743109
11,1,0,0,office_24..Face4,18.995075312242054,18.99202704653875
12,1,0,0,office_24..Face4,18.17730214640371,18.177054807946078
1,1,0,0,office_24..Face5,17.496768217685073,-2.5790940281097696
2,1,0,0,office_24..Face5,17.94431803562359,0.6196046340105021
3,1,0,0,office_24..Face5,18.90895795293691,5.940159342695273
4,1,0,0,office_24..Face5,20.042679209722998,11.83079539703476
5,1,0,0,office_24..Face5,22.409441407022708,19.755552419920463
6,1,0,0,office_24..Face5,23.64870045439412,24.11901081880149
7,1,0,0,office_24..Face5,25.01865774267469,28.870643194138943
8,1,0,0,office_24..Face5,24.446826065098463,26.27710923213056
9,1,0,0,office_24..Face5,22.966528649662763,21.442346743421936
10,1,0,0,office_24..Face5,20.63611145364674,13.875280953152272
11,1,0,0,office_24..Face5,18.759023616192163,6.755768116273549
12,1,0,0,office_24..Face5,17.851766085053132,2.091254609985466
1,1,0,0,office_25..Face0,17.952770936192245,18.0
2,1,0,0,office_25..Face0,18.394084400761248,18.0
3,1,0,0,office_25..Face0,19.24178393151644,18.0
4,1,0,0,office_25..Face0,20.2257208279813,18.0
5,1,0,0,office_25..Face0,22.155133954812037,18.0
6,1,0,0,office_25..Face0,23.168588942650185,18.0
7,1,0,0,office_25..Face0,24.372775390180994,18.0
8,1,0,0,office_25..Face0,23.86800454427214,18.0
9,1,0,0,office_25..Face0,22.665458638267964,18.0
10,1,0,0,office_25..Face0,20.62223532486485,18.0
11,1,0,0,office_25..Face0,18.954460582425618,18.0
12,1,0,0,office_25..Face0,18.219270320931876,18.0
1,1,0,0,office_25..Face1,17.284065965861707,-2.0773363327293954
2,1,0,0,office_25..Face1,17.758269314888786,1.0662142239016623
3,1,0,0,office_25..Face1,18.761768707130347,6.368593627726853
4,1,0,0,office_25..Face1,19.893413968626817,11.96143793404339
5,1,0,0,office_25..Face1,22.24084978744207,19.163580760336647
6,1,0,0,office_25..Face1,23.46623500421359,22.962676496821537
7,1,0,0,office_25..Face1,24.84952672056745,27.96298479896543
8,1,0,0,office_25..Face1,24.29751810977733,25.485450574738334
9,1,0,0,office_25..Face1,22.859612692757622,21.302829773651492
10,1,0,0,office_25..Face1,20.55195662552095,14.01687392523402
11,1,0,0,office_25..Face1,18.627833625651895,7.091401925876754
12,1,0,0,office_25..Face1,17.692463516606324,2.565271692647217
1,1,0,0,office_25..Face1_Glz0,10.917973072352583,1.113445837678069
2,1,0,0,office_25..Face1_Glz0,12.129516292675188,3.347973309369045
3,1,0,0,office_25..Face1_Glz0,14.428938808617339,7.417234410426896
4,1,0,0,office_25..Face1_Glz0,16.88129524545713,11.697134558786246
5,1,0,0,office_25..Face1_Glz0,20.809662266820613,17.675204679319037
6,1,0,0,office_25..Face1_Glz0,22.920237790177616,21.020839935155312
7,1,0,0,office_25..Face1_Glz0,25.558402373072983,25.160285615831192
8,1,0,0,office_25..Face1_Glz0,24.45015990787367,23.473370223833626
9,1,0,0,office_25..Face1_Glz0,22.115872602244206,20.11052325614344
10,1,0,0,office_25..Face1_Glz0,18.19400922980397,14.308555081271074
11,1,0,0,office_25..Face1_Glz0,14.673026461868073,8.729406973280149
12,1,0,0,office_25..Face1_Glz0,12.577316506924673,4.942632133712374
1,1,0,0,office_25..Face2,17.91523296080838,17.92287303480584
2,1,0,0,office_25..Face2,18.320184075289582,18.3321349002747
3,1,0,0,office_25..Face2,19.190193751123452,19.20873459410628
4,1,0,0,office_25..Face2,20.178588777008148,20.19080848426439
5,1,0,0,office_25..Face2,22.36953261347709,22.37462700458978
6,1,0,0,office_25..Face2,23.518486413829194,23.52076058477774
7,1,0,0,office_25..Face2,24.797799715662148,24.80207899904528
8,1,0,0,office_25..Face2,24.296889999855438,24.303693862414843
9,1,0,0,office_25..Face2,22.93651446684855,22.94792214003562
10,1,0,0,office_25..Face2,20.78447894100239,20.80727985994361
11,1,0,0,office_25..Face2,19.0154388690406,19.029387461653585
12,1,0,0,office_25..Face2,18.190964364509394,18.19960697423819
1,1,0,0,office_25..Face3,18.01958952814183,18.208223761768018
2,1,0,0,office_25..Face3,18.37998343511651,18.478689373083263
3,1,0,0,office_25..Face3,19.154602311200463,19.050905038774005
4,1,0,0,office_25..Face3,20.041619239466527,19.715205217199678
5,1,0,0,office_25..Face3,22.137081299880286,21.583786202791543
6,1,0,0,office_25..Face3,23.288071219115352,22.734249544871243
7,1,0,0,office_25..Face3,24.54333245327152,23.93061005983903
8,1,0,0,office_25..Face3,24.056613026289508,23.485224004754546
9,1,0,0,office_25..Face3,22.715787192553993,22.19991934004628
10,1,0,0,office_25..Face3,20.652061795338092,20.360647264168044
11,1,0,0,office_25..Face3,19.03072491452363,19.04570222476934
